candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
12297,0.9204684069285192,0.015523691828477595,0.02666606028931243,0.018592721148666627,0.07457103358542734
36891,2.7743352037082216,0.04506441401025884,0.07456071385409274,0.03812839841259979,0.07215852104849421
73782,5.580222818573636,0.08036092160281695,0.11714061075772517,0.04867443831723743,0.06433818546528963
147564,11.193705781898023,0.1382573513229842,0.18351495205898127,0.05431229321969885,0.055345477216665315
270534,20.464422216800845,0.20434731086319852,0.26010557510344323,0.05049852409203405,0.044619160623064015
467286,35.209807270065866,0.26720387330500583,0.3246332944480358,0.04040694475839694,0.03377802887310983
750117,56.356753679759294,0.32254405715156337,0.38138919759786855,0.031868723344737324,0.025400037594135314
1180512,88.44417337562007,0.3761744341555078,0.43389552922437896,0.024181255933991893,0.018823188582581116
1770768,132.50646499146134,0.42802728919435934,0.48208688537947253,0.018503689447327602,0.014278550323927245
2594667,194.00805074408393,0.4794230671564727,0.5277563864031719,0.01407037833846464,0.010914695411781165
3689100,275.78246726843946,0.5295661153527111,0.5737233687695955,0.010798120504051233,0.008479574964083381
5127849,383.423843213792,0.5759340454707047,0.6119888025875889,0.008288758411099321,0.006634555736723137
6984696,522.4533626087664,0.6197288009344687,0.6490069947858893,0.006440255366782301,0.005241172987342613
9345720,699.3021062047654,0.6600362275905266,0.6824472896604244,0.005066280804939532,0.004171856207975415
12297000,920.519394974384,0.6974149751993364,0.716028819233771,0.004039401673054378,0.0033501667073269903
