alpha,beta,temp,total_cov,avg_recall_per_group
0.0,0.0,1.0,0.13088364810646835,0.17011721203419372
0.1,0.0,1.0,0.23828163225364518,0.2713771930374136
0.2,0.0,1.0,0.2468441139054702,0.25959347129282095
0.30000000000000004,0.0,1.0,0.24072805558273805,0.2296171194283855
0.4,0.0,1.0,0.23348664252862314,0.19411308581635683
0.5,0.0,1.0,0.21861238868773852,0.15819604139041393
0.6000000000000001,0.0,1.0,0.20975633623642234,0.134539042537701
0.7000000000000001,0.0,1.0,0.20530384577747332,0.11691997485166648
0.8,0.0,1.0,0.195811723260593,0.09942002468528999
0.9,0.0,1.0,0.1670417849104609,0.07662431916938016
1.0,0.0,1.0,0.03307564340933555,0.009040259131739635
0.0,0.1,1.0,0.3461199726000587,0.4015505024154355
0.1,0.1,1.0,0.38550738819845387,0.433350581056444
0.2,0.1,1.0,0.3932380859183873,0.4259100942461128
0.30000000000000004,0.1,1.0,0.3812506116058323,0.3947556560176022
0.4,0.1,1.0,0.35057246305900774,0.34086171997969383
0.5,0.1,1.0,0.3205793130443292,0.28933862901428037
0.6000000000000001,0.1,1.0,0.29758293375085626,0.2466374627176157
0.7000000000000001,0.1,1.0,0.27580976612192976,0.20077499283087713
0.8,0.1,1.0,0.2484587533026715,0.15888621627444216
0.9,0.1,1.0,0.22683237107349055,0.12846668940826725
1.0,0.1,1.0,0.14634504354633526,0.07370762490045403
0.0,0.2,1.0,0.39950092964086503,0.4564866812916494
0.1,0.2,1.0,0.4337508562481652,0.4888048169786881
0.2,0.2,1.0,0.44632547215970253,0.4891457384407565
0.30000000000000004,0.2,1.0,0.4498972502201781,0.47546290825043364
0.4,0.2,1.0,0.4350229963792935,0.4479881146809013
0.5,0.2,1.0,0.40948233682356394,0.4049743753844839
0.6000000000000001,0.2,1.0,0.37875525981015756,0.35434975957587644
0.7000000000000001,0.2,1.0,0.3431353361385654,0.29862768666486283
0.8,0.2,1.0,0.312408259125159,0.2504089609500892
0.9,0.2,1.0,0.269546922399452,0.18872522022200514
1.0,0.2,1.0,0.1863196007437127,0.10861108109713782
0.0,0.30000000000000004,1.0,0.42699872785986887,0.4888535840801765
