test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
1.1284877061843872,0.0015743396943435073,0.5650309920310974,0.6194736361503601,0.4740266799926758,0.7056336402893066,0.807102382183075,0.9174222946166992,0.19518150389194489,0.12638984620571136,0.22139132022857666,0.2645380198955536,0.32682278752326965,4.030405521392822,0.018092917278409004
