test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.5666671395301819,1.0439879894256592,0.8053275346755981,0.6014118194580078,0.502720296382904,0.6648252606391907,0.7239673137664795,0.7663252353668213,0.08121655136346817,0.03653169050812721,0.06924882531166077,0.09286972135305405,0.2008509337902069,13.261308670043945,0.9040250182151794
