candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
8145,0.9532228360957643,0.019473529699579214,0.008656205673349302,0.005238007049135475,0.04886433394720688
24435,2.7154082259054633,0.05930130149721108,0.04261095172877826,0.033159545647258176,0.04960098219766728
48870,5.305095150399018,0.11253547313827185,0.09983005528275504,0.05151936989456337,0.04706363822385922
97740,10.492572130141191,0.19360994226440945,0.17950480399890595,0.04857932516674347,0.040484960098219766
179190,19.23732351135666,0.27385262745865546,0.2429384856997872,0.03634836450565636,0.031235001953233997
309510,33.40024554941682,0.3638320775026911,0.31751565400400356,0.028781099943704546,0.02402507188782269
496845,53.56353591160221,0.4497015363538507,0.3940989106517286,0.02388969452907272,0.018498726967162798
781920,84.29244935543278,0.5309717193463157,0.47363903593193224,0.02010017701122398,0.01387865766318805
1172880,126.3950890116636,0.5960955083667678,0.5397110841007824,0.016398424251302453,0.010387251892776755
1718595,185.0719459791283,0.6534885996672865,0.5966275627807547,0.013232053603588964,0.007771464481160483
2443500,262.7937384898711,0.7034934925139447,0.6498594917871967,0.01070436115722712,0.005884182525066503
3396465,364.5306322897483,0.744838046775614,0.6938109023723837,0.008465875272233091,0.004482012916370403
4626360,495.2141190914672,0.7825618945102261,0.7358856848362131,0.0067488123410739615,0.003457145574490528
6190200,661.1464702271332,0.8138271846560329,0.7715481124997462,0.0054167324987179095,0.002686989111821912
8145000,867.6637200736649,0.8407378412760544,0.8021867116341747,0.004329991011470656,0.00210963781461019
