candidate_size,avg_group_count,total_cov,avg_cov_per_group,alpha,beta,temp,avg_group_density
814500,83.53333333333333,0.002984636461493297,0.0013096943299521569,0.0,0.0,1.0,7.265753639767386e-07
814500,85.86875383670964,0.034837068206282414,0.01725734383866259,0.1,0.0,1.0,0.0004118366008963339
814500,89.79815837937385,0.08273803698992073,0.04114126404941959,0.2,0.0,1.0,0.0021205166396039287
814500,90.65770411295273,0.10886583814463255,0.06282801580912024,0.3,0.0,1.0,0.004882214801328363
814500,90.69834254143646,0.12682258538017419,0.08224509535940921,0.4,0.0,1.0,0.006921498551014557
814500,90.52142418661755,0.14101184068891282,0.10193074269542358,0.5,0.0,1.0,0.008086708070085727
814500,90.13382443216697,0.15715823466092574,0.12481663740210622,0.6,0.0,1.0,0.009128836790744766
814500,89.56562308164519,0.16640571484489677,0.144674539784784,0.7,0.0,1.0,0.008808825210275007
814500,88.55052179251074,0.17467462569723066,0.1705274933909638,0.8,0.0,1.0,0.007775479594061038
814500,84.7963167587477,0.11830903219493101,0.12820321367716211,0.9,0.0,1.0,0.0037445770276713845
814500,78.948802946593,0.02852529601722282,0.03380321051537605,1.0,0.0,1.0,0.0009065244536256495
814500,84.87010435850215,0.019962814365397787,0.010270761731106725,0.0,0.1,1.0,0.0003684938793955391
814500,88.3499079189687,0.10769155494666798,0.05020786680245428,0.1,0.1,1.0,0.004188149568955665
814500,91.28017188459178,0.17261963010079265,0.09645950153235909,0.2,0.1,1.0,0.007724532508545695
814500,91.25254757519951,0.20853312457187592,0.12916918436087063,0.3,0.1,1.0,0.011253519646790501
814500,91.13848987108656,0.23622663665720717,0.1602371674985117,0.4,0.1,1.0,0.013916835981976478
814500,90.86310620012277,0.25677659262158725,0.19100350176081182,0.5,0.1,1.0,0.014133305487884612
814500,90.47059545733579,0.27341227125941875,0.22014616153768948,0.6,0.1,1.0,0.013639115359299847
814500,89.96550030693678,0.29073294842939623,0.256046503225997,0.7,0.1,1.0,0.012797295268216335
814500,89.25181092694905,0.2850083178393189,0.2686585136331753,0.8,0.1,1.0,0.010977241159364737
814500,87.02860650705955,0.2375477052549173,0.23730856421094612,0.9,0.1,1.0,0.007329146921079434
814500,81.87734806629834,0.11204618847245328,0.1248862531863068,1.0,0.1,1.0,0.0032664227990358272
814500,89.12117863720074,0.08166161072511988,0.03490223568688654,0.0,0.2,1.0,0.0024382210576189773
814500,91.55383670963782,0.19150601820138957,0.10506450632080955,0.1,0.2,1.0,0.010369469959735502
814500,91.8488643339472,0.2584401604853704,0.16105719734565258,0.2,0.2,1.0,0.014232012595155793
814500,91.62688766114181,0.2906350914962325,0.1956392859780871,0.3,0.2,1.0,0.015992074357410076
814500,91.36046654389196,0.3162246795185439,0.22887324043502263,0.4,0.2,1.0,0.016986528914159218
814500,91.02504604051565,0.33829141794696155,0.26255609430405813,0.5,0.2,1.0,0.01688916220147753
814500,90.5901780233272,0.35639495058224874,0.2967220085648774,0.6,0.2,1.0,0.01657348790742912
814500,90.08434622467772,0.3638320775026911,0.3217720743913816,0.7,0.2,1.0,0.015046857074211328
814500,89.41694290976059,0.35610137978275763,0.32955722875793625,0.8,0.2,1.0,0.013080585133568879
814500,88.02701043585022,0.3171543203835992,0.3052060174128187,0.9,0.2,1.0,0.00980982269397979
814500,85.06482504604051,0.21068597710147763,0.21671894815454834,1.0,0.2,1.0,0.005577334578019489
814500,92.42148557397176,0.15177610333692143,0.07661131022737547,0.0,0.3,1.0,0.0057678792487156115
814500,92.56635972989564,0.2645072903415207,0.16204805134691933,0.1,0.3,1.0,0.015873262761332253
814500,92.12375690607735,0.3211664546433115,0.21742673130506218,0.2,0.3,1.0,0.017732459230780415
814500,91.78514426028238,0.354242098052647,0.2560740588256015,0.3,0.3,1.0,0.01927466143496001
814500,91.412277470841,0.3767491926803014,0.2900047492700711,0.4,0.3,1.0,0.019059747103149855
814500,91.00012277470842,0.3998923573735199,0.32534695965513893,0.5,0.3,1.0,0.019447152685334514
814500,90.5512584407612,0.4178001761424797,0.36115188309717106,0.6,0.3,1.0,0.018584727806811384
814500,90.0401473296501,0.42964086505528915,0.39256128579622324,0.7,0.3,1.0,0.017333364807931687
814500,89.38993247391038,0.43047264898718074,0.41342358863752415,0.8,0.3,1.0,0.016085640669138666
814500,88.45623081645181,0.3995498581074469,0.3969631618367279,0.9,0.3,1.0,0.013058959272139946
814500,86.70902394106814,0.30135042567765924,0.3081789408983137,1.0,0.3,1.0,0.008446885023131923
814500,93.21019030079803,0.21078383403464135,0.1218293068795985,0.0,0.4,1.0,0.007722500141312686
814500,92.73321055862492,0.3080536255993737,0.2042340970788802,0.1,0.4,1.0,0.015686219723667464
814500,92.1585021485574,0.3670124278305118,0.2640126233567813,0.2,0.4,1.0,0.018714099496371848
814500,91.72228360957642,0.4034152069674136,0.3094242700132049,0.3,0.4,1.0,0.02022579468550701
814500,91.32989564149786,0.4306194343869263,0.3490954346923402,0.4,0.4,1.0,0.020716228234983418
814500,90.9254757519951,0.4555240238770917,0.3914903918978566,0.5,0.4,1.0,0.02046104460661832
814500,90.46740331491712,0.4746550543105979,0.43167643791705335,0.6,0.4,1.0,0.02019156912972961
814500,89.98624923265807,0.48033075643409334,0.4540145039680985,0.7,0.4,1.0,0.019451516291006967
814500,89.40589318600368,0.4726489871807418,0.4626460444908482,0.8,0.4,1.0,0.01819730998478156
814500,88.65942295887048,0.44040512770329776,0.4438469868356582,0.9,0.4,1.0,0.015565532827956237
814500,87.68581952117864,0.3641745767687641,0.377935927015228,1.0,0.4,1.0,0.011328247598428256
814500,92.95469613259668,0.24498483217535963,0.15585733286162018,0.0,0.5,1.0,0.00816705825577655
814500,92.50632289748312,0.3305607202270281,0.2323386562181551,0.1,0.5,1.0,0.01296772418403123
814500,91.96906077348066,0.3969566493786085,0.3035728134627956,0.2,0.5,1.0,0.018001969793584816
814500,91.55616942909761,0.4434876210979548,0.3622130002565939,0.3,0.5,1.0,0.020421092070598855
814500,91.17728667894414,0.4754868382424895,0.40942354465423664,0.4,0.5,1.0,0.02130793706128759
814500,90.81178637200736,0.49589000880712397,0.44560274357865703,0.5,0.5,1.0,0.021375213222973328
814500,90.42357274401473,0.5062139152558959,0.46987759458272893,0.6,0.5,1.0,0.021165779766864918
814500,89.99128299570289,0.5036207065270575,0.483241254832321,0.7,0.5,1.0,0.02038637985867066
814500,89.5060773480663,0.48483217535962425,0.4785547177252455,0.8,0.5,1.0,0.019066194387189945
