test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.5429794788360596,0.005324282217770815,0.0,0.0,0.0,0.00037735849036835134,0.13100357353687286,0.039245281368494034,0.1335849016904831,0.21509434282779694,0.34679245948791504,0.013802730478346348,0.04944685846567154,0.08201510459184647,0.13102251291275024,0.0,0.0,0.0,0.0,0.09470412135124207,0.0426645502448082
