test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.497274786233902,1.0,0.7486374378204346,0.6261280179023743,0.5177359580993652,0.7047759890556335,0.7573891282081604,0.8162145614624023,0.03220655396580696,0.004694835748523474,0.011443661525845528,0.022300468757748604,0.10636737197637558,7.694040298461914,0.013923324644565582
