test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.034022971987724304,0.0008281628252007067,0.017425566911697388,0.8494089841842651,0.7874006032943726,0.8925532102584839,0.927556037902832,0.9628978967666626,0.2217450737953186,0.14911934733390808,0.24795827269554138,0.2925809323787689,0.3615074157714844,0.06997649371623993,0.0009780119871720672
