candidate_size,avg_group_count,total_cov,avg_cov_per_group,alpha,beta,temp,avg_group_density
644800,100.0,0.00043968928623772536,0.0002843258891645988,0.0,0.0,1.0,2.718675583052603e-08
644800,99.99813895781638,0.021398211930235965,0.017085401157981805,0.1,0.0,1.0,0.00034267501416793096
644800,99.93812034739454,0.08647222629341932,0.07806038047973532,0.2,0.0,1.0,0.0008060023114506552
644800,99.79497518610422,0.17279788949142605,0.15951974772539287,0.3,0.0,1.0,0.0019160476229784298
644800,99.23604218362283,0.2503297669646783,0.23349617452440033,0.4,0.0,1.0,0.00423707313106021
644800,97.42571339950372,0.3091015682251209,0.2914728081058726,0.5,0.0,1.0,0.004419382230991699
644800,95.40772332506204,0.3348966730177341,0.3179926592224979,0.6,0.0,1.0,0.003646150977128358
644800,93.71712158808933,0.3221456837168401,0.30651623242349046,0.7,0.0,1.0,0.0034149393851644542
644800,91.02326302729529,0.2884361717719478,0.27504652605459057,0.8,0.0,1.0,0.003129052833242193
644800,86.49705334987593,0.23127656456104353,0.2229114971050455,0.9,0.0,1.0,0.0028843715639163586
644800,84.78117245657569,0.1549171918510919,0.1489867659222498,1.0,0.0,1.0,0.0019334594880135677
644800,99.9889888337469,0.008207533343104206,0.006255169561621175,0.0,0.1,1.0,3.4896378790731155e-05
644800,99.93625930521092,0.08676535248424447,0.07817669561621174,0.1,0.1,1.0,0.0008289248613529267
644800,99.78380893300248,0.17309101568225121,0.15897694375516958,0.2,0.1,1.0,0.002398514521111109
644800,99.37825682382135,0.2537007181591675,0.23613265095119934,0.3,0.1,1.0,0.004262236812836151
644800,98.43858560794045,0.30998094679759636,0.29126602564102566,0.4,0.1,1.0,0.004968895831932156
644800,97.04326923076923,0.35292393375348086,0.3349229735318445,0.5,0.1,1.0,0.004418666292604796
644800,95.85530397022333,0.35438956470760663,0.3367323200992556,0.6,0.1,1.0,0.003919846203241216
644800,94.68734491315136,0.34369045874248866,0.3267809139784946,0.7,0.1,1.0,0.0037794425721532463
644800,93.26023573200993,0.3168694122819874,0.30156637717121587,0.8,0.1,1.0,0.0034399115544589244
644800,90.77078163771712,0.27671112413894183,0.26460401157981805,0.9,0.1,1.0,0.0032002857700374793
644800,88.26535359801488,0.20958522643998242,0.20179383788254757,1.0,0.1,1.0,0.0025703176301532303
644800,99.9401364764268,0.03165762860911622,0.027062655086848634,0.0,0.2,1.0,0.0007755792133745579
644800,99.87298387096774,0.12208705847867507,0.1099436517783292,0.1,0.2,1.0,0.0014988269152339249
644800,99.61926178660049,0.21031804191704528,0.19454352770885028,0.2,0.2,1.0,0.005864823169205649
644800,99.149658808933,0.27597830866187895,0.2580515922249793,0.3,0.2,1.0,0.004314909257877975
644800,98.29388957816377,0.3221456837168401,0.30302677832919767,0.4,0.2,1.0,0.00536831521173178
644800,97.1839330024814,0.36069177781034734,0.34311672870140614,0.5,0.2,1.0,0.004734448811857673
644800,96.24364143920596,0.362890224241536,0.3454688792390405,0.6,0.2,1.0,0.004242467199309279
644800,95.32304590570719,0.35409643851678146,0.3373526674937965,0.7,0.2,1.0,0.0040523406938980065
644800,94.24581265508685,0.3325516634911329,0.31654518196856907,0.8,0.2,1.0,0.0038554605652444097
644800,92.44091191066998,0.296643705115052,0.2827750206782465,0.9,0.2,1.0,0.00338473945401059
644800,90.72161910669975,0.23743221456837169,0.22805521091811415,1.0,0.2,1.0,0.00292772131264457
