candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
6448,0.9931761786600496,0.06316869412281988,0.057847394540942926,0.01799265922249793,0.0668424317617866
19344,2.9813895781637716,0.08354096438516781,0.07533343672456576,0.018438234322656618,0.02946650124069479
38688,5.967586848635236,0.0942400703502858,0.08559501654259719,0.017644386071414487,0.016620140612076097
77376,11.922766749379653,0.11461234061263374,0.10487748138957817,0.016832222278372264,0.010106492969396195
141856,21.674627791563275,0.15623625970980506,0.14467018196856907,0.010925303869663243,0.007514662756598241
245024,37.17059553349876,0.22218965264546386,0.20825578990901572,0.008493401341827729,0.006187149013974142
393328,59.334832506203476,0.28491865748204603,0.2669173904052936,0.006745568309161595,0.004942439897490136
619008,92.7301488833747,0.3602520885241096,0.34342690239867657,0.005211233159548465,0.003970869520264681
928512,137.87934243176178,0.4279642386047193,0.41285411497105046,0.0037510365295739746,0.003144816652881169
1360528,200.6504342431762,0.45947530411842297,0.44438844086021506,0.002637430863454557,0.002304252466689403
1934400,282.83948511166255,0.4776491279495823,0.46250775434243174,0.00192409434091391,0.0016847601323407774
2688816,390.8553039702233,0.4974351458302799,0.4818936104218362,0.0014258840980005303,0.0012622656217457795
3662464,529.2244106699752,0.5088670672724608,0.492904776674938,0.0010765231527052723,0.0009479956663055255
4900480,704.9430831265508,0.5806829840246226,0.5683545285359801,0.0016385429151180096,0.0008084922293326368
6448000,922.4254032258065,0.5885973911769017,0.5761864143920595,0.0011107999632475702,0.0006228287841191067
