X,Y
261.9638710808009, 0.15676504519765758
557.4353432539391, 0.3770988799158842
839.0846561619228, 0.45188603472698874
1135.4907487185476, 0.5400645472202347
3273.1062984651785, 0.6812258130467166
4000.8323962790428, 0.680755582166275
4990.945865034976, 0.6787111000773984
