X,Y
270.8281612804301, 0.30335441097010674
562.0281262321657, 0.4276793667946903
838.7268717963696, 0.5024767440162391
1135.1913781269623, 0.5823955488704238
3277.837814156579, 0.7121894942827522
4000.584137739679, 0.7158593396322855
4985.703228821356, 0.7200198606831492
