test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.2064487338066101,0.005347252357751131,0.0,0.0,0.0,0.0013850415125489235,0.27621760964393616,0.13850416243076324,0.3407202363014221,0.4349030554294586,0.5581717491149902,0.015666402876377106,0.041699785739183426,0.05388844385743141,0.06942236423492432,0.0,0.0,0.0,0.0,0.050812143832445145,0.033635251224040985
