candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
6448,1.0,0.0,0.0,0.0,0.0
19344,3.0,0.0007328154770628756,0.0007754342431761787,0.00043941273779983455,0.0002584780810587262
38688,5.999534739454094,0.0011725047633006009,0.001163151364764268,0.0006177626137303557,0.00020678246484698098
77376,11.996122828784118,0.0077678440568664815,0.006888440860215054,0.0013103288839594349,0.0006849669148056244
141856,21.955645161290324,0.03136450241829107,0.02940188172043011,0.001946013406936964,0.001508572073088202
245024,37.65136476426799,0.16224534662172066,0.15398831679073616,0.006207236779669489,0.004517924774715946
393328,59.383839950372206,0.32903414920123114,0.3169845947063689,0.008283827336492716,0.00570770451124761
619008,89.84119106699752,0.4222482778836289,0.4116909636062862,0.009793555698890283,0.004654220947063689
928512,133.49100496277916,0.5156089696614392,0.505673593879239,0.0173822003093113,0.003788857871519162
1360528,194.22937344913151,0.5349552982558992,0.5241547766749379,0.012333996759232278,0.0026827819787611866
1934400,273.8213399503722,0.5474131613659681,0.5361740074441688,0.007655764892250102,0.001930831265508685
2688816,376.5062034739454,0.5565000732815477,0.5447942514474773,0.004351941859828791,0.001412145717669041
3662464,506.4598325062035,0.5647076066246519,0.5527036807278742,0.00280051828173753,0.0010520239925907804
4900480,670.5221774193549,0.5713029459182178,0.5591656327543424,0.0018780483939996396,0.0007954322841844065
6448000,872.2369727047146,0.5764326542576579,0.5644127377998346,0.0013420868974377176,0.0006099565756823821
