candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
1045,0.9502392344497608,0.016411378555798686,0.011778309409888357,0.01166125926173773,0.028708133971291867
3135,2.8880382775119617,0.06892778993435449,0.05538087643350801,0.03070557720332231,0.04019138755980861
6270,5.7990430622009566,0.14989059080962802,0.1289568618515987,0.04176420814300378,0.04370015948963318
12540,11.630622009569379,0.2735229759299781,0.24788562314878104,0.04468830577214073,0.03987240829346093
22990,21.357894736842105,0.4020787746170678,0.36139743297638033,0.03446210643837315,0.031970421922575036
39710,36.88516746411483,0.5393873085339168,0.48847383610541506,0.02662323229376786,0.02483001762780156
63745,59.308133971291866,0.6334792122538293,0.5914904685957317,0.01909332717544151,0.018166130676915835
100320,93.28421052631579,0.7155361050328227,0.681374269005848,0.013917897792080008,0.013038277511961722
150480,139.844976076555,0.7806345733041575,0.749939621781727,0.010029762010539263,0.009482987772461456
220495,204.81435406698566,0.8222100656455142,0.7973080428343586,0.0071730432109825895,0.006816481099344657
313500,291.42105263157896,0.8610503282275711,0.842714741398952,0.005707029651092706,0.0050207336523126
435765,405.22583732057416,0.8905908096280087,0.8761118705855548,0.004222262920360404,0.0037359586015398207
593560,551.6296650717703,0.9102844638949672,0.8958885850991114,0.0031690447683374087,0.0028034234112810836
794200,737.1732057416268,0.9272428884026258,0.9159842788790157,0.0024059819355574334,0.002134223117602619
1045000,968.3425837320574,0.9387308533916849,0.9292219184324447,0.0018647035087977183,0.0016421052631578948
