test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.007780354004353285,0.0005300392513163388,0.004155196249485016,0.1360654979944229,0.04438820108771324,0.11750591546297073,0.21327351033687592,0.3215324878692627,0.005685163661837578,0.0,0.004401408601552248,0.009389671497046947,0.013791079632937908,0.009898512624204159,0.05934600159525871
