alpha,beta,temp,total_cov,avg_recall_per_group
0.4,0.7000000000000001,1.0,0.3236618064389862,0.38302182410414676
0.5,0.7000000000000001,1.0,0.31201683139250413,0.3672397593303693
0.6000000000000001,0.7000000000000001,1.0,0.29264115862608864,0.3440377019005809
0.7000000000000001,0.7000000000000001,1.0,0.2638222918093747,0.3106656173685428
0.8,0.7000000000000001,1.0,0.2234563068793424,0.2631139470733994
0.9,0.7000000000000001,1.0,0.17159213230257364,0.20277270305182196
1.0,0.7000000000000001,1.0,0.11537332420001957,0.1399597232372913
0.0,0.8,1.0,0.21332811429689794,0.2724792949700869
0.1,0.8,1.0,0.21093061943438693,0.26851995678422935
0.2,0.8,1.0,0.20677169977492904,0.2624604890028463
0.30000000000000004,0.8,1.0,0.20011742831979645,0.25358482319808284
0.4,0.8,1.0,0.19028280653684312,0.24118136654969066
0.5,0.8,1.0,0.1773656913592328,0.22531243430875106
0.6000000000000001,0.8,1.0,0.16195322438594775,0.2073525969290242
0.7000000000000001,0.8,1.0,0.14399647715040612,0.18639164873050693
0.8,0.8,1.0,0.11948331539289558,0.15578303559887355
0.9,0.8,1.0,0.09330658577160192,0.12352039782058198
1.0,0.8,1.0,0.07182698894216655,0.09876907426700679
0.0,0.9,1.0,0.09267051570603778,0.12704685771904925
0.1,0.9,1.0,0.0874840982483609,0.12071202380594646
0.2,0.9,1.0,0.0818573245914473,0.11369593199243291
0.30000000000000004,0.9,1.0,0.07608376553478814,0.10560643401343217
0.4,0.9,1.0,0.06962520794598297,0.09722301639428711
0.5,0.9,1.0,0.06414521968881495,0.09045900692309532
0.6000000000000001,0.9,1.0,0.05788237596633722,0.08315083354678197
0.7000000000000001,0.9,1.0,0.051864174576768764,0.07565052436138993
0.8,0.9,1.0,0.0460906155201096,0.06865597127107256
0.9,0.9,1.0,0.04080634112926901,0.06188689490715273
1.0,0.9,1.0,0.035619923671592134,0.055445851127250756
0.0,1.0,1.0,0.013161757510519621,0.02148363402507049
0.1,1.0,1.0,0.013161757510519621,0.02148363402507049
0.2,1.0,1.0,0.013161757510519621,0.02148363402507049
0.30000000000000004,1.0,1.0,0.013161757510519621,0.02148363402507049
0.4,1.0,1.0,0.013161757510519621,0.02148363402507049
0.5,1.0,1.0,0.013161757510519621,0.02148363402507049
0.6000000000000001,1.0,1.0,0.013161757510519621,0.02148363402507049
0.7000000000000001,1.0,1.0,0.013161757510519621,0.02148363402507049
0.8,1.0,1.0,0.013161757510519621,0.02148363402507049
0.9,1.0,1.0,0.013161757510519621,0.02148363402507049
1.0,1.0,1.0,0.013161757510519621,0.02148363402507049
