candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
6448,1.0,0.0,0.0,0.0,0.0
19344,3.0,0.0002931261908251502,0.00031017369727047146,0.0002326302729528536,0.00010339123242349049
38688,6.0,0.0008793785724754507,0.0007495864350703061,0.00042735042735042735,0.00015508684863523573
77376,11.997518610421837,0.0077678440568664815,0.006953060380479735,0.0008533271171768206,0.0006849669148056244
141856,21.96386476426799,0.04909863696321266,0.04691377171215881,0.002523325353734385,0.0023615497405819986
245024,37.7830334987593,0.15872783233181884,0.15097704714640198,0.006143004514774615,0.0044199751861042184
393328,59.9731699751861,0.2797889491426059,0.26786083540115796,0.008182736598695523,0.004853455640076476
619008,92.39934863523573,0.42737798622306905,0.4156198304383788,0.030572021595309785,0.004710763027295286
928512,134.7495347394541,0.5021251648834824,0.49081110421836227,0.017391829905996355,0.003689774607113317
1360528,193.23542183622828,0.5326102887292979,0.5207945616211745,0.015866371014236564,0.002671021838580316
1934400,272.4889888337469,0.5540085006595339,0.5419897642679901,0.006041533344864537,0.0019540942928039703
2688816,376.7509305210918,0.5682251209145537,0.5563094499586435,0.00359637584471021,0.0014418985903088943
3662464,513.1361662531017,0.5799501685475598,0.5675273986765922,0.0024574887961006458,0.0010804201761437108
4900480,687.2918734491315,0.5916752161805657,0.5790555210918115,0.0016408643371193848,0.0008237968525532192
6448000,904.466811414392,0.6022277590502711,0.5893687965260546,0.0011842988475029353,0.0006372518610421837
