test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.45954570174217224,0.008730713278055191,0.0,0.0002518257242627442,0.0002518257242627442,0.0047846888191998005,0.09211643040180206,0.033240996301174164,0.08662805706262589,0.12163183093070984,0.1818181872367859,0.024926109239459038,0.06384236365556717,0.09024631232023239,0.1346469521522522,0.0,0.0,0.0,0.0,0.15817146003246307,0.06181051582098007
