test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.436755508184433,0.17283140122890472,0.045766592025756836,0.1350114345550537,0.254004567861557,0.5171624422073364,0.17787697911262512,0.07780320197343826,0.16247139871120453,0.235697939991951,0.3821510374546051,0.012354651466012001,0.025617731735110283,0.03688226640224457,0.059683866798877716,0.0,0.0,0.0,0.0,0.029613837599754333,0.015579583123326302
