test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.02356462925672531,0.0011368071427568793,0.0123507184907794,0.1446978747844696,0.06822315603494644,0.12130662798881531,0.17155557870864868,0.34227854013442993,0.002375521697103977,9.839614358497784e-05,9.839614358497784e-05,9.839614358497784e-05,9.839614358497784e-05,0.14248648285865784,0.012344399467110634
