candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
5075,0.9881773399014778,0.00018552875695732838,0.00019704433497536947,2.1893814997263272e-05,0.00019704433497536947
15225,2.976354679802956,0.0012987012987012987,0.0011822660098522167,0.00034932900363210417,0.0004597701149425287
30450,5.956847290640394,0.002411873840445269,0.0023645320197044333,0.0003529818535339174,0.00042692939244663383
60900,11.924137931034483,0.006307977736549165,0.006075533661740558,0.0009233964891674143,0.0005582922824302135
111650,21.8264039408867,0.024860853432282004,0.023940886699507388,0.0017615795497188534,0.001200179131213614
192850,37.42423645320197,0.12894248608534323,0.12405582922824303,0.005843098550606168,0.0036038371791547834
309575,59.52374384236453,0.33877551020408164,0.32901477832512316,0.0100270575154186,0.005898409109262699
487200,92.8175369458128,0.5634508348794063,0.5595402298850575,0.028405811996296475,0.0062335796387520525
730800,138.25556650246304,0.640630797773655,0.6344499178981937,0.026243213906601625,0.0047249589490968805
1070825,201.47073891625615,0.6723562152133581,0.6657799671592775,0.017689266434403692,0.0033843064926575303
1522500,285.0711330049261,0.6979591836734694,0.690935960591133,0.010443144325384065,0.002470935960591133
2116275,394.60295566502464,0.7107606679035251,0.7038423645320198,0.006558442244028242,0.0018102562285147253
2882600,535.5785221674877,0.7256029684601113,0.7188177339901478,0.0039530611337498375,0.0013567612571983626
3857000,714.9351724137931,0.7369202226345084,0.7297865353037767,0.003028110974334275,0.001029815919108115
5075000,939.4945812807882,0.7430426716141002,0.7357963875205255,0.002244856239012317,0.0007891625615763547
