alpha,beta,temp,total_cov,avg_recall_per_group
0.0,0.0,1.0,0.014802872636670086,0.013505479735318446
0.1,0.0,1.0,0.13571742635204456,0.13331007030603806
0.2,0.0,1.0,0.19331672284918658,0.1914805624483044
0.3,0.0,1.0,0.2799355122380185,0.27538254755996694
0.4,0.0,1.0,0.34017294445258683,0.3342380066170389
0.5,0.0,1.0,0.33020665396453175,0.32369210090984285
0.6,0.0,1.0,0.18979920855928478,0.1867504135649297
0.7,0.0,1.0,0.030045434559577897,0.03093982630272953
0.8,0.0,1.0,0.0005862523816503004,0.0006203473945409429
0.9,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0
0.0,0.1,1.0,0.11534515608969662,0.11159791149710505
0.1,0.1,1.0,0.18452293712443207,0.1819427212572374
0.2,0.1,1.0,0.2749523669939909,0.2703939205955335
0.3,0.1,1.0,0.3385607504030485,0.3320409429280397
0.4,0.1,1.0,0.38208998974058334,0.3719758064516129
0.5,0.1,1.0,0.3839953099809468,0.37326819685690654
0.6,0.1,1.0,0.2929796277297377,0.2869882133995037
0.7,0.1,1.0,0.10962919536860619,0.1095171629445823
0.8,0.1,1.0,0.015682251209145535,0.016361662531017368
0.9,0.1,1.0,0.0,0.0
1.0,0.1,1.0,0.0,0.0
0.0,0.2,1.0,0.1760222775905027,0.17318031430934658
0.1,0.2,1.0,0.26513263960134836,0.25987386269644336
0.2,0.2,1.0,0.3272753920562802,0.32053866832092637
0.3,0.2,1.0,0.3768137183057306,0.3660954301075269
0.4,0.2,1.0,0.4072988421515462,0.39488988833746896
0.5,0.2,1.0,0.41389418144511214,0.4015198511166253
0.6,0.2,1.0,0.3662611754360252,0.35527812241521917
0.7,0.2,1.0,0.20562802286384288,0.20112179487179488
0.8,0.2,1.0,0.0636083834090576,0.06358560794044665
0.9,0.2,1.0,0.0046900190532024036,0.004962779156327543
1.0,0.2,1.0,0.0,0.0
0.0,0.3,1.0,0.2589769895940202,0.2533860628618693
0.1,0.3,1.0,0.3149640920416239,0.3079120140612076
0.2,0.3,1.0,0.3636230397185989,0.3533783085194376
0.3,0.3,1.0,0.3974791147589037,0.38449906947890816
0.4,0.3,1.0,0.4200498314524403,0.4069866625310174
0.5,0.3,1.0,0.43265425765792176,0.4201690446650124
0.6,0.3,1.0,0.398065367140554,0.38573976426799006
0.7,0.3,1.0,0.29019492891689874,0.2821029776674938
0.8,0.3,1.0,0.12516488348233915,0.1228287841191067
0.9,0.3,1.0,0.037959841711856956,0.038461538461538464
1.0,0.3,1.0,0.0,0.0
0.0,0.4,1.0,0.30177341345449216,0.29426437138130684
0.1,0.4,1.0,0.35072548732229225,0.34053194789081886
0.2,0.4,1.0,0.38018466950021984,0.3676204507857734
0.3,0.4,1.0,0.4072988421515462,0.3938301282051282
0.4,0.4,1.0,0.4259123552689433,0.4125568651778329
0.5,0.4,1.0,0.43192144218085887,0.41896712158808935
0.6,0.4,1.0,0.3986516195222043,0.38612748138957814
0.7,0.4,1.0,0.3217059944306024,0.31084574028122414
0.8,0.4,1.0,0.18760076212809615,0.18222704714640198
0.9,0.4,1.0,0.07621280961453906,0.07532051282051282
1.0,0.4,1.0,0.023303532170599443,0.02396091811414392
0.0,0.5,1.0,0.3293272753920563,0.31870347394540943
0.1,0.5,1.0,0.3564414480433827,0.34426695616211744
0.2,0.5,1.0,0.38018466950021984,0.36665115798180314
0.3,0.5,1.0,0.40070350285798034,0.3868899917287014
0.4,0.5,1.0,0.41198886120474865,0.39821133167907363
0.5,0.5,1.0,0.40597977429283305,0.3920854011579818
0.6,0.5,1.0,0.3788656016415067,0.36634098428453266
0.7,0.5,1.0,0.33049978015535686,0.3196856906534326
0.8,0.5,1.0,0.24915726220137768,0.24051385442514475
0.9,0.5,1.0,0.13044115491719185,0.12722291149710505
1.0,0.5,1.0,0.05818554887879232,0.057692307692307696
0.0,0.6,1.0,0.33914700278469884,0.3266904466501241
0.1,0.6,1.0,0.3557086325663198,0.3424059139784946
0.2,0.6,1.0,0.3686061849626264,0.3548904052936311
0.3,0.6,1.0,0.37945185402315695,0.36533291976840365
0.4,0.6,1.0,0.3798915433093947,0.3664185277088503
0.5,0.6,1.0,0.3727099516341785,0.35984026054590573
0.6,0.6,1.0,0.35600175875714496,0.34390508684863524
0.7,0.6,1.0,0.3187747325223509,0.30789909015715466
0.8,0.6,1.0,0.2693829693683131,0.2600031017369727
0.9,0.6,1.0,0.1914114026088231,0.1837262200165426
1.0,0.6,1.0,0.1059651179832918,0.10315860215053764
0.0,0.7,1.0,0.32756851824710537,0.3150977047146402
0.1,0.7,1.0,0.3348966730177341,0.3224643300248139
0.2,0.7,1.0,0.335629488494797,0.32347239454094295
0.3,0.7,1.0,0.33475010992232157,0.3226840363937138
0.4,0.7,1.0,0.32888758610581853,0.3169458229942101
0.5,0.7,1.0,0.3161365968049245,0.3048748966087676
0.6,0.7,1.0,0.2992818408324784,0.2888492555831266
0.7,0.7,1.0,0.2787630074747179,0.2692566170388751
0.8,0.7,1.0,0.2479847574380771,0.2386786600496278
0.9,0.7,1.0,0.20460208119595485,0.195616211745244
1.0,0.7,1.0,0.15462406566026674,0.14826302729528537
0.0,0.8,1.0,0.23904440861791001,0.22952853598014888
0.1,0.8,1.0,0.2343543895647076,0.22495347394540943
0.2,0.8,1.0,0.22819873955737946,0.21913771712158808
0.3,0.8,1.0,0.22218965264546386,0.21301178660049627
0.4,0.8,1.0,0.21515462406566027,0.20598118279569894
0.5,0.8,1.0,0.20562802286384288,0.1966759718775848
0.6,0.8,1.0,0.19419610142166202,0.18488937138130687
0.7,0.8,1.0,0.18115198592994283,0.17209470636889992
0.8,0.8,1.0,0.1660559871024476,0.15834367245657568
0.9,0.8,1.0,0.14744247398505056,0.141232423490488
1.0,0.8,1.0,0.13161365968049246,0.12665425971877584
0.0,0.9,1.0,0.09863696321266305,0.09457712985938792
0.1,0.9,1.0,0.0959988274952367,0.09248345740281225
0.2,0.9,1.0,0.09292100249157262,0.089691894127378
0.3,0.9,1.0,0.0901363036787337,0.08721050454921422
0.4,0.9,1.0,0.08705847867506962,0.08444478908188585
0.5,0.9,1.0,0.08442034295764327,0.0820409429280397
0.6,0.9,1.0,0.08031657628609117,0.07785359801488834
0.7,0.9,1.0,0.07665249890077679,0.07444168734491315
0.8,0.9,1.0,0.0724021691338121,0.07020264681555004
0.9,0.9,1.0,0.06844496555767257,0.06648056244830439
1.0,0.9,1.0,0.06522057745859593,0.06314619520264682
0.0,1.0,1.0,0.014216620255019786,0.013673490488006618
0.1,1.0,1.0,0.014216620255019786,0.013673490488006618
0.2,1.0,1.0,0.014216620255019786,0.013673490488006618
0.3,1.0,1.0,0.014216620255019786,0.013673490488006618
0.4,1.0,1.0,0.014216620255019786,0.013673490488006618
0.5,1.0,1.0,0.014216620255019786,0.013673490488006618
0.6,1.0,1.0,0.014216620255019786,0.013673490488006618
0.7,1.0,1.0,0.014216620255019786,0.013673490488006618
0.8,1.0,1.0,0.014216620255019786,0.013673490488006618
0.9,1.0,1.0,0.014216620255019786,0.013673490488006618
1.0,1.0,1.0,0.014216620255019786,0.013673490488006618
