test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.7428358793258667,0.0005249934620223939,0.37168043851852417,0.6212403178215027,0.4923951029777527,0.7181349396705627,0.7859729528427124,0.8264665603637695,0.09066502749919891,0.05619131401181221,0.10225939005613327,0.11869131773710251,0.1521420180797577,20.555063247680664,4.262125730747357e-05
