candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
8145,0.8751381215469614,0.019522458166161074,0.02101135274247613,0.025021005439055725,0.048987108655616944
24435,2.678821362799263,0.07021234954496526,0.0765185807401905,0.04679731538912656,0.058727235522815634
48870,5.39938612645795,0.1492807515412467,0.15883367422509823,0.061880206176570626,0.062430939226519336
97740,10.8719459791283,0.2619630100792641,0.2644212372062628,0.06618316662027796,0.05477798240229179
179190,20.001473296500922,0.36569135923280166,0.3579774415442576,0.05794078647712366,0.041709916848038396
309510,34.595211786372005,0.4539093844798904,0.43943390484846645,0.048521210106425954,0.029973183418952536
496845,55.5853898096992,0.5228985223603092,0.5023769691628919,0.039560760997422686,0.021509726373416256
781920,87.54426028238183,0.5788237596633722,0.5547652465063582,0.03193065832280091,0.015129425005115613
1172880,131.32019643953345,0.6259418729817008,0.5999548496767164,0.025749383152122312,0.010907339199236069
1718595,192.23192142418662,0.668020354242098,0.639428411998221,0.020147484043094938,0.007944280065984133
2443500,272.8876611418048,0.7070652705744201,0.6780034307734005,0.016082619259922694,0.005914057704112952
3396465,378.5662369551872,0.7384773461199726,0.7088228946295333,0.0125723373194095,0.004443737827417624
4626360,514.2734192756292,0.7678833545356688,0.7386359921437002,0.009823538203409235,0.00339229977779507
6190200,685.8152240638428,0.7937175848908895,0.7649118651991802,0.007777146491552234,0.002620593841879099
8145000,898.9016574585636,0.8190625305802917,0.7916772543383483,0.006016314641402785,0.0020552486187845305
