test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.31776556372642517,0.006170205306261778,0.0007682458381168544,0.0010243278229609132,0.0010243278229609132,0.006914212368428707,0.09743785858154297,0.04097311198711395,0.09628681093454361,0.14058898389339447,0.19923175871372223,0.02292700484395027,0.054900750517845154,0.07917184382677078,0.11357525736093521,0.0,0.0,0.0,0.0,0.11837753653526306,0.04763977974653244
