test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.6354354619979858,0.007101287133991718,0.0003277614014223218,0.0003277614014223218,0.0003277614014223218,0.0019665684085339308,0.26076486706733704,0.09603408724069595,0.3513602018356323,0.4237954914569855,0.5447394251823425,0.09188836067914963,0.16438168287277222,0.20017951726913452,0.25512760877609253,0.0,0.0,0.00014656309213023633,0.00014656309213023633,0.17855089902877808,0.12505681812763214
