candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
2752,0.7423691860465116,0.018467852257181942,0.019258720930232558,0.011165040143964562,0.019622093023255814
8256,2.0915697674418605,0.043091655266757865,0.044876453488372096,0.015339368823198765,0.015261627906976744
16512,3.9894622093023258,0.06326949384404924,0.06631540697674419,0.013723367093248286,0.011203972868217055
33024,7.503997093023256,0.08002735978112176,0.08375726744186046,0.010122081317942443,0.007085755813953488
60544,12.757630813953488,0.10157318741450068,0.10574127906976744,0.008197674144586475,0.0049055232558139535
104576,20.804505813953487,0.11867305061559508,0.12336482558139535,0.006319476125839835,0.0033181609547123622
167872,32.37645348837209,0.1354309165526676,0.14071584302325582,0.004999476726809275,0.0023589401448722838
264192,50.49018895348837,0.15868673050615595,0.1647892441860465,0.004041671135757641,0.0017562984496124032
396288,75.42078488372093,0.17852257181942544,0.1855014534883721,0.003343440941106424,0.0013172238372093023
580672,110.79069767441861,0.20656634746922026,0.21451065891472867,0.0027799878890098894,0.0010401741430618317
825600,158.06976744186048,0.2363201094391245,0.24485222868217055,0.002336189365193175,0.0008369670542635658
1147584,220.4781976744186,0.2606019151846785,0.2692890019379845,0.0019286765643502088,0.0006640036807763092
1563136,301.4342296511628,0.29069767441860467,0.29886464033287735,0.0015708284328861467,0.0005437786603340976
2091520,404.3938953488372,0.31874145006839943,0.3276921597127223,0.0012851164007048658,0.00044560893512851895
2752000,533.3063226744187,0.3481532147742818,0.3576703573871409,0.0010605613105469746,0.0003699127906976744
