test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.9819881319999695,1.8316725492477417,1.4068303108215332,0.9438669681549072,0.9150791764259338,0.9658111333847046,0.9787447452545166,0.9951874613761902,0.017995083704590797,0.004103966988623142,0.01983584091067314,0.027017783373594284,0.04103967174887657,0.17699947953224182,1.6327629089355469
