test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.009461107663810253,1.2940012216567993,0.6517311334609985,0.4107449948787689,0.30446264147758484,0.46047624945640564,0.5233717560768127,0.5962183475494385,0.09654684364795685,0.04856220632791519,0.10167253762483597,0.12661385536193848,0.18471243977546692,0.0017503791023045778,1.4118272066116333
