test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.5537012815475464,0.30753612518310547,0.0917431190609932,0.41590213775634766,0.5351681709289551,0.718654453754425,0.21321576833724976,0.10397553443908691,0.18654434382915497,0.28134557604789734,0.4954128563404083,0.012359142303466797,0.02217375487089157,0.03271537646651268,0.057251907885074615,0.0,0.0,0.0,0.0,0.024395301938056946,0.013983464799821377
