candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
8145,0.8920810313075507,0.018250318035032784,0.018047269216698313,0.020724491434735492,0.045794966236955184
24435,2.607612031921424,0.04985810744691262,0.05528800832980744,0.04835250201034214,0.041702475956619606
48870,5.19987722529159,0.08288482238966631,0.08725822551927273,0.03675614696513159,0.0346633926744424
97740,10.386863106200122,0.15255895880223114,0.1590322211392359,0.03058678993020415,0.03190096173521588
179190,19.088643339472068,0.22492416087679812,0.22648613163174283,0.02508976663148144,0.02565433338914002
309510,33.170534069981585,0.31304432919072317,0.3032721696146475,0.021588384072645617,0.020671383800200317
496845,53.42786985880908,0.39915843037479204,0.37393994559728955,0.018674160884944828,0.01641960772474313
781920,84.21620626151012,0.47675897837361775,0.4436060610144692,0.015985800287698058,0.012461632903621855
1172880,126.18342541436463,0.5468734709854193,0.5137930729904414,0.01327912509457458,0.009529534138189756
1718595,184.9391037446286,0.6113611899403073,0.5799715520544865,0.010953297802021242,0.007270473846368691
2443500,262.9678330263966,0.6641550053821313,0.6327551243720145,0.008980003044113267,0.005555146306527522
3396465,365.0192756292204,0.7100499070359135,0.6817340252364124,0.007346963641366731,0.00427267762217482
4626360,495.7814610190301,0.7470887562383794,0.7217511686222237,0.005825430522816883,0.003300434899143171
6190200,661.3772866789442,0.7807515412466973,0.7597161461855334,0.004659747270544229,0.0025777842396045364
8145000,867.1138121546961,0.8078089832664644,0.7898570610262319,0.003694593569952192,0.002027010435850215
