candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
1045,0.9846889952153111,0.026805251641137857,0.032668793195108986,0.024003189792663478,0.04688995215311005
3135,2.955023923444976,0.07603938730853392,0.07964836333257386,0.03994166917611894,0.04433811802232855
6270,5.878468899521531,0.14824945295404815,0.14743107769423558,0.04698704025849305,0.04322169059011164
12540,11.698564593301436,0.262035010940919,0.25557416267942584,0.03861700423856325,0.038197767145135564
22990,21.417224880382776,0.39223194748358864,0.383604085972507,0.030763720259528123,0.03118747281426707
39710,36.88516746411483,0.5557986870897156,0.5424048758259284,0.025629265024412002,0.0255854948375724
63745,58.84401913875598,0.6728665207877462,0.6518140047087415,0.020389388390205893,0.019295631029884696
100320,91.45837320574162,0.7822757111597374,0.7635444672286777,0.014691161754140735,0.01425438596491228
150480,133.91483253588515,0.8648796498905909,0.853989898989899,0.011256905940856708,0.010506379585326953
220495,191.12344497607654,0.9048140043763676,0.9010097212728791,0.008302339556834772,0.007501303884441824
313500,267.422966507177,0.9327133479212254,0.929978354978355,0.006086041648039958,0.00543859649122807
435765,370.444019138756,0.9513129102844639,0.9478411938938255,0.004536368867838609,0.003990683051644808
593560,504.00191387559806,0.9606126914660832,0.9598348143084985,0.003454680765692383,0.0029584203787317203
794200,675.9090909090909,0.9693654266958425,0.9698667122351333,0.002688446768014408,0.0022311760261898767
1045000,889.0698564593301,0.9710065645514223,0.9706163135110504,0.0020948290688565857,0.0016985645933014354
