test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
1.0,1.0,1.0,0.5008759498596191,0.3654012084007263,0.5785700082778931,0.6774834990501404,0.7759091854095459,0.03126145154237747,0.0035211266949772835,0.01071009412407875,0.019659623503684998,0.10959506779909134,0.014164834283292294,0.012510798871517181
