test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.09584247320890427,1.4357954263687134,0.7658188939094543,0.1759234070777893,0.09324595332145691,0.18548370897769928,0.23833441734313965,0.3558104932308197,0.002774117747321725,0.0003443864989094436,0.0004919806960970163,0.00231230934150517,0.003985043615102768,0.6706385612487793,0.44207102060317993
