test_lp_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_link_mrr,test_link_hits@1,test_link_hits@3,test_link_hits@5,test_link_hits@10,test_link_recall@1_perGroup,test_link_recall@3_perGroup,test_link_recall@5_perGroup,test_link_recall@10_perGroup,test_link_recall@1_total,test_link_recall@3_total,test_link_recall@5_total,test_link_recall@10_total,test_link_ndcg,test_link_map
0.7152872085571289,0.013071124441921711,0.0,0.00030450671329163015,0.0006090134265832603,0.028014617040753365,0.2718670070171356,0.1306333690881729,0.3258221745491028,0.40316686034202576,0.5173568725585938,0.0668642446398735,0.1596994549036026,0.19484737515449524,0.25045496225357056,0.0,0.0,0.0,0.00014656309213023633,0.1761104017496109,0.11669314652681351
