candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
8145,0.8813996316758748,0.0036696349936392995,0.002603554620129206,0.0021886053377766085,0.009208103130755065
24435,2.6207489257213012,0.01042176338193561,0.007375262347638038,0.0031975966753375828,0.008717004297114795
48870,5.223449969306323,0.02431744789118309,0.0191772350151724,0.004210721958906937,0.010169838346633927
97740,10.43609576427256,0.0478031118504746,0.0377009219550656,0.007538019828547296,0.009995907509719664
179190,19.10644567219153,0.07593698013504256,0.06138981167526287,0.007107044004863735,0.008661197611473855
309510,32.87759361571516,0.10485370388492024,0.09256081276339104,0.004877321594832928,0.006923847371651966
496845,52.5841620626151,0.1280457970447206,0.11686074548873812,0.0037555461653971927,0.005267236260805684
781920,82.64616329036218,0.15818573245914472,0.1476003879902534,0.003236241323191232,0.004134694086351545
1172880,124.02222222222223,0.1868578138761131,0.17925682541616797,0.002717218588515568,0.0032560875792919993
1718595,181.85844076120318,0.21362168509638907,0.20773203124023573,0.0022384405024434466,0.0025404472839732455
2443500,258.8595457335789,0.24155983951462962,0.23762721859139355,0.001826238037238768,0.002020462451401678
3396465,360.08802946593,0.27096584793032585,0.26774370510052864,0.0015560095801476614,0.0016305187893883787
4626360,490.78011049723756,0.2985615030824934,0.29567586443124194,0.0013412886455098818,0.0013189635047856198
6190200,657.1524861878453,0.32322145023974946,0.3188440368249291,0.0011261394374994752,0.0010671706891538237
8145000,865.2531614487416,0.348762109795479,0.34364186520542894,0.0009782952719295383,0.0008751381215469613
