test_rp_loss,test_tp_loss,test_total_loss,test_mrr,test_hits1,test_hits3,test_hits5,test_hits10,test_tail_mrr,test_tail_hits1,test_tail_hits3,test_tail_hits5,test_tail_hits10,test_relation_rmse,test_tail_rmse
0.010435606352984905,0.0005995667306706309,0.005517586600035429,0.47620582580566406,0.3621794581413269,0.5306459665298462,0.6226900815963745,0.7002276182174683,0.0898268073797226,0.05868544429540634,0.09624413400888443,0.10944835841655731,0.136590376496315,0.0013788287760689855,6.336426304187626e-05
