candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
2752,0.5995639534883721,0.012311901504787962,0.012899709302325582,0.006237887596899225,0.01308139534883721
8256,1.833938953488372,0.03488372093023256,0.036337209302325583,0.010259052155854482,0.012354651162790697
16512,3.6624273255813953,0.05711354309165527,0.059593023255813955,0.010685308269094786,0.010113856589147287
33024,6.875726744186046,0.073187414500684,0.07630813953488372,0.010219994545558773,0.006480135658914729
60544,11.808866279069768,0.09199726402188782,0.09574854651162791,0.007802319020417617,0.004443049682875264
104576,19.58175872093023,0.10875512995896033,0.11328125,0.005876913987651083,0.0030408506731946145
167872,30.922238372093023,0.12859097127222982,0.1339934593023256,0.004813955959666779,0.002239801753717118
264192,48.356831395348834,0.14671682626538987,0.15243459302325582,0.0038001769623951893,0.0016238190406976745
396288,72.74091569767442,0.16826265389876882,0.17472141472868216,0.003024523132848204,0.0012415213178294574
580672,107.12609011627907,0.19186046511627908,0.19888565891472867,0.00240874117676394,0.00096612201036041
825600,152.91170058139534,0.21682626538987687,0.22516957364341086,0.0019413493946546139,0.0007679263565891473
1147584,213.5359738372093,0.24521203830369356,0.2549660852713178,0.0016063163442841136,0.0006247908649824326
1563136,292.32412790697674,0.28283173734610123,0.2936046511627907,0.0013630654420659187,0.0005290646495250573
2091520,393.7514534883721,0.3177154582763338,0.32848837209302323,0.0011284114933294218,0.00044417457160342717
2752000,521.3884447674419,0.35567715458276333,0.3673086240310077,0.0009414851372141125,0.00037790697674418603
