candidate_size,avg_group_count,total_cov,avg_cov_per_group,avg_group_density,pos_density
8145,0.878207489257213,0.010568548781681182,0.008808441482126833,0.008937930879044747,0.026519337016574586
24435,2.707059545733579,0.041833838927488015,0.03362505555943879,0.019068592856612585,0.034990791896869246
48870,5.430079803560466,0.08405910558763088,0.06778309147417012,0.026963734503660745,0.03515449150808267
97740,10.866298342541436,0.14908503767491926,0.1231976951484382,0.03176987769044393,0.031174544710456314
179190,19.921055862492327,0.22198845288188668,0.18754649628123812,0.030298901167596336,0.02531949327529438
309510,34.394966236955185,0.30355220667384286,0.2622171461789923,0.026264954061388762,0.02004458660463313
496845,55.183916513198284,0.382033467071142,0.3378265196805106,0.022094532063996444,0.015715162676488644
781920,86.81190914671578,0.4611507975340053,0.41541759334642014,0.01760950676713497,0.0120536627788009
1172880,130.11000613873543,0.5286720814169684,0.483456969608773,0.013946384751739456,0.009212366141463747
1718595,190.53627992633517,0.5889519522458166,0.5473502482114035,0.011279180142735082,0.007003977085933568
2443500,270.69085328422346,0.6359232801643997,0.5951938802202097,0.008761063836571029,0.0053190096173521585
3396465,375.8572130141191,0.6768764066934142,0.6369818218258347,0.006956010261066244,0.004073058312098019
4626360,511.4069981583794,0.7116645464331148,0.6732081168526961,0.005329092010362072,0.003143940376451465
6190200,683.3373848987109,0.7419023387807027,0.7069761595362631,0.0041984319377473866,0.002449516978449808
8145000,897.9624309392265,0.7670515706037773,0.734923879412802,0.0033589345835025606,0.0019247391037446285
