candidate_size,avg_group_count,total_cov,avg_cov_per_group,alpha,beta,temp,avg_group_density
814500,79.8,0.001810353263528721,0.0007267093454938759,0.0,0.0,1.0,4.403086373143839e-07
814500,83.4524248004911,0.009932478716117037,0.00897595174759079,0.1,0.0,1.0,0.00022919988691457504
814500,85.52793124616329,0.028231725217731676,0.02293273599004348,0.2,0.0,1.0,0.0008580559484409413
814500,87.7437691835482,0.042127409726979155,0.03490480680175715,0.3,0.0,1.0,0.0017271342354383127
814500,87.89588704726826,0.04770525491731089,0.03905947325646125,0.4,0.0,1.0,0.0027684448339268973
814500,87.91688152240638,0.04946667971425776,0.04031131139201764,0.5,0.0,1.0,0.00418884862213139
814500,87.8120319214242,0.04951560818083961,0.039828228761382006,0.6,0.0,1.0,0.004430025046068092
814500,87.45647636586862,0.0460906155201096,0.038174102257689094,0.7,0.0,1.0,0.0034793978865638965
814500,86.27636586863106,0.03899598786574029,0.034861846909255194,0.8,0.0,1.0,0.002045762927125979
814500,82.92829957028852,0.02138173989627165,0.02188576313945324,0.9,0.0,1.0,0.000731550620060042
814500,78.9476979742173,0.0033760641941481553,0.0044872694320208135,1.0,0.0,1.0,0.00010723360607967924
814500,83.27575199508901,0.006262843722477738,0.005147714981969125,0.0,0.1,1.0,0.00023319791024960807
814500,85.60638428483732,0.035619923671592134,0.027230078473506628,0.1,0.1,1.0,0.002455389015569241
814500,87.6144874155924,0.08288482238966631,0.06296405765904554,0.2,0.1,1.0,0.0049479402433391
814500,89.01387354205033,0.11527546726685586,0.08793423901127748,0.3,0.1,1.0,0.006949624219337427
814500,88.96930632289748,0.12721401311282904,0.09831609619073654,0.4,0.1,1.0,0.008114251351395029
814500,88.83437691835482,0.1349447108327625,0.10722309730079434,0.5,0.1,1.0,0.008579757806087634
814500,88.65537139349294,0.13611899403072708,0.11118101921706085,0.6,0.1,1.0,0.00788564494845954
814500,88.34413750767342,0.1290732948429396,0.10760336073042957,0.7,0.1,1.0,0.006936683835471024
814500,87.52510742786986,0.10641941481553968,0.09053364117065531,0.8,0.1,1.0,0.0048142112259492165
814500,85.22160834868018,0.055876308836481065,0.04884392863659381,0.9,0.1,1.0,0.0017573213199352183
814500,81.57200736648251,0.016586750171249633,0.01701102857020904,1.0,0.1,1.0,0.00048769242805314433
814500,85.92130141190914,0.023974948625110088,0.019037468583313573,0.0,0.2,1.0,0.0012781329457794803
814500,87.40380601596071,0.09908014482826108,0.07414403567650459,0.1,0.2,1.0,0.008522143049520014
814500,89.6513198281154,0.17594676582835894,0.13097351901639126,0.2,0.2,1.0,0.011343195757781893
814500,89.97335788827502,0.21450239749486252,0.1639352350808785,0.3,0.2,1.0,0.01417092118793562
814500,89.83486801718846,0.2373519913885899,0.18505547839495565,0.4,0.2,1.0,0.013410718137853021
814500,89.60454266421117,0.2515412466973285,0.20121685951726223,0.5,0.2,1.0,0.013458756021162267
814500,89.35837937384899,0.2577062334866425,0.21274368150701994,0.6,0.2,1.0,0.012134108600446418
814500,89.03143032535297,0.25662980722184164,0.22035727200196548,0.7,0.2,1.0,0.01141230117931388
814500,88.51503990178023,0.23911341618553675,0.2114572498608063,0.8,0.2,1.0,0.009778915512402226
814500,87.17176181706569,0.17017320677169978,0.15362086884113133,0.9,0.2,1.0,0.005448883149925293
814500,84.78968692449355,0.045454545454545456,0.03989501743893888,1.0,0.2,1.0,0.001187372522242053
814500,88.2621240024555,0.07001663567863783,0.053525623860736594,0.0,0.3,1.0,0.004377116201257862
814500,89.7500306936771,0.19086994813582542,0.1413389085252348,0.1,0.3,1.0,0.013317753191792625
814500,90.55273173726212,0.271259418729817,0.2063801238702664,0.2,0.3,1.0,0.016670112339297508
814500,90.50963781461019,0.30824933946570116,0.24130472802862174,0.3,0.3,1.0,0.017139958122851663
814500,90.29944751381215,0.3280164399647715,0.26148086744672105,0.4,0.3,1.0,0.01661632240085828
814500,90.03216697360344,0.34147176827478226,0.2795708492541348,0.5,0.3,1.0,0.016211863804202472
814500,89.7635359116022,0.3479303258635874,0.29357752561855716,0.6,0.3,1.0,0.015091083503094701
814500,89.434131368938,0.34651140033271355,0.3010693360210552,0.7,0.3,1.0,0.013929341951809443
814500,89.0378146101903,0.32968000782855467,0.294080913156967,0.8,0.3,1.0,0.012147467318903428
814500,88.46310620012278,0.2762990507877483,0.25016885454319404,0.9,0.3,1.0,0.008979895492620073
814500,87.05279312461633,0.14101184068891282,0.1266985215082999,1.0,0.3,1.0,0.0038568449852554665
814500,90.49981583793739,0.13856541735981995,0.10358590274144705,0.0,0.4,1.0,0.006495285249757953
814500,90.82418661755678,0.26259908014482825,0.19868276641550725,0.1,0.4,1.0,0.013338223841967853
814500,90.88152240638429,0.33941677267834425,0.26461039588005764,0.2,0.4,1.0,0.01644954973703313
814500,90.7341927562922,0.37601526568157356,0.3018808926672955,0.3,0.4,1.0,0.01777119163894131
814500,90.5086556169429,0.3935316567178785,0.32313018066717447,0.4,0.4,1.0,0.017616741453127437
814500,90.22344996930633,0.4033662785008318,0.33997907164196617,0.5,0.4,1.0,0.016726905432715145
814500,89.96144874155924,0.40762305509345337,0.35224457699523176,0.6,0.4,1.0,0.01590207193936085
814500,89.70092081031308,0.40556805949701535,0.3588249089906537,0.7,0.4,1.0,0.014888973013837146
814500,89.46421117249847,0.38854095312652903,0.35193420384974333,0.8,0.4,1.0,0.013401306096781052
814500,89.20957642725598,0.3359428515510324,0.3084903743337172,0.9,0.4,1.0,0.010765903848547895
814500,88.67612031921425,0.23167628926509443,0.21057037304782017,1.0,0.4,1.0,0.006913781910307402
814500,91.10767341927563,0.190674234269498,0.14549672466198943,0.0,0.5,1.0,0.006906306949674338
814500,91.09355432780848,0.29939328701438495,0.233800063606471,0.1,0.5,1.0,0.011544137476343625
814500,90.94745242480049,0.3764556218808103,0.3046299363662617,0.2,0.5,1.0,0.015184402496336548
814500,90.765868631062,0.419757314805754,0.3494410157736247,0.3,0.5,1.0,0.01677984043643864
814500,90.54045426642112,0.4411879831686075,0.37624284122219664,0.4,0.5,1.0,0.01736523394269564
814500,90.3366482504604,0.4493590370877777,0.3915002367844772,0.5,0.5,1.0,0.017095593015724473
814500,90.12977286678944,0.45229474508268913,0.4025339184021646,0.6,0.5,1.0,0.01660033628793283
814500,89.99607120933088,0.44422154809668263,0.40298158676017665,0.7,0.5,1.0,0.015825467609000225
814500,89.93235113566605,0.417702319209316,0.38306120649288683,0.8,0.5,1.0,0.014347459067308277
814500,89.87378759975445,0.3650552891672375,0.33819423199961274,0.9,0.5,1.0,0.012084970189053475
814500,89.67243707796194,0.28016439964771506,0.25734791707452975,1.0,0.5,1.0,0.00892807655137361
814500,91.17360343769184,0.21685096389079167,0.17156206643492053,0.0,0.6,1.0,0.006972628029443661
814500,91.06813996316758,0.3064879146687543,0.25044723966011645,0.1,0.6,1.0,0.010734800100703868
814500,90.8756292203806,0.3783638320775027,0.3200382734441737,0.2,0.6,1.0,0.013713372249975634
814500,90.69674647022714,0.4268519424601233,0.37193438939722634,0.3,0.6,1.0,0.015688030261255412
814500,90.52670349907919,0.4562090224092377,0.40490868322892126,0.4,0.6,1.0,0.016860996744031187
814500,90.42087170042971,0.46760935512281043,0.42141336134186547,0.5,0.6,1.0,0.01715797813963081
814500,90.3609576427256,0.4638907916625893,0.42389370529237796,0.6,0.6,1.0,0.016851779007205157
814500,90.39950890116636,0.44911439475486836,0.4157032394783482,0.7,0.6,1.0,0.01643671456738898
814500,90.51246163290362,0.4172130345434974,0.3885218348956583,0.8,0.6,1.0,0.015323509055023863
814500,90.59103744628607,0.3693609942264409,0.34463137593377624,0.9,0.6,1.0,0.013393643825461165
814500,90.519459791283,0.2984636461493297,0.27582551338289246,1.0,0.6,1.0,0.010407031761358737
814500,90.9279312461633,0.21479596829435366,0.1784657865823557,0.0,0.7,1.0,0.0071379134491790135
814500,90.68594229588705,0.2771308347196399,0.23740412585217452,0.1,0.7,1.0,0.010314387553003918
814500,90.46175567833026,0.3297778647617184,0.28793292955444794,0.2,0.7,1.0,0.012516000348346207
814500,90.20540208717004,0.3690674234269498,0.3290499154686507,0.3,0.7,1.0,0.014158839018898584
814500,89.99656230816451,0.3968098639788629,0.35905966317059645,0.4,0.7,1.0,0.01594425693336303
814500,89.85954573357888,0.4084059105587631,0.37390369182336053,0.5,0.7,1.0,0.017158428856217833
814500,89.89736034376918,0.40488306096486937,0.3733600194957877,0.6,0.7,1.0,0.017662165273007322
814500,90.05070595457336,0.389568450924748,0.361957554444082,0.7,0.7,1.0,0.017475908916627602
814500,90.24910988336403,0.3626088658381446,0.3390538841443472,0.8,0.7,1.0,0.016178457970666214
814500,90.44198895027624,0.32327037870633135,0.30206982488453754,0.9,0.7,1.0,0.014054155471135272
814500,90.58256599140577,0.27625012232116647,0.25687453858393094,1.0,0.7,1.0,0.01167383431836347
814500,89.43449969306323,0.15940894412369117,0.1387157120770581,0.0,0.8,1.0,0.005942802460398633
814500,88.94536525475752,0.1830903219493101,0.16069494254100275,0.1,0.8,1.0,0.008109038223750855
814500,88.4888888888889,0.20427634797925434,0.18205802346427452,0.2,0.8,1.0,0.01065829863169303
814500,88.06126457949662,0.22032488501810354,0.1973922833136405,0.3,0.8,1.0,0.01355639163094142
814500,87.69244935543279,0.23143164693218515,0.2097077968544866,0.4,0.8,1.0,0.01625887534197367
814500,87.45426642111725,0.23637342205695275,0.2153214326388937,0.5,0.8,1.0,0.018400859200308387
814500,87.36525475751995,0.2347098541931696,0.21518784005307007,0.6,0.8,1.0,0.01955686953797873
814500,87.4072437077962,0.2281534396712007,0.20944191762320186,0.7,0.8,1.0,0.019161750994564016
814500,87.5806015960712,0.21582346609257266,0.1981842312058846,0.8,0.8,1.0,0.01753874366335993
814500,87.78686310620012,0.20026421371954203,0.18401458513679667,0.9,0.8,1.0,0.01513757666538689
814500,88.02750153468385,0.18167139641843624,0.16722941005253733,1.0,0.8,1.0,0.012368613571245616
814500,85.77863720073665,0.055876308836481065,0.05091369181078041,0.0,0.9,1.0,0.0030450408939604375
814500,85.41731123388583,0.05788237596633722,0.053042322677901155,0.1,0.9,1.0,0.004437810283199702
